编号,标题,接收信箱,询问日期,回复日期,询问内容,回复内容,情感值
8702,外国人学历认证,深圳市人民政府外事办公室,2016.08.26,2016.08.29,"你好！请问一下外国人学历认证怎么办理？怎么进行公证
		","??? 我办于8月26日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．如需办理外国人在中国的学历认证，需先到涉外公证处做公证，公证事务可咨询深圳市各涉外公证处。??? 2.深圳外办可受理代办由深圳市范围内公证处出具的公证书的认证服务；??? 3.如需办理外国人学历的公证书认证，申请人可直接到我办领事认证受理点递交材料，具体材料如下：??? （1）《涉外公证书》原件，公证书内容页复印件1份；??? （2）《送认证介绍信》1份，复印件1份；??? （3）《申办领事认证函》1份，复印件1份；????? 注：以上文书由市司法部门公证处出具并密封??? 3.受理地点：广东省深圳市福田区福中三路市民广场B区负一楼（靠近市民中心地铁站C出口）；??? 4．为更方便您了解，您可以拨打咨询电话：88120330进行具体的业务咨询。谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.14982408224995336
24152,关于出生公证认证的事宜,深圳市人民政府外事办公室,2014.06.27,2014.07.02,"你好！因要赴法旅游，小孩子已经做了出生公证，但是说还要深圳外事部门进行认证，想请问下认证的话具体需要哪些材料？谢谢！
		","??? 我办于6月27日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．申请人需以书面及当场递交材料方式提出行政服务申请，具体材料如下：??? （1）《涉外公证书》原件，公证书内容页复印件1份??? （2）《送认证介绍信》1份，复印件1份??? （3）《申办领事认证函》1份，复印件1份????????? 注：以上文书由市司法部门公证处出具????????????? 如果您办理的是德国的认证，就必须先做出生医学证明的公证??? （4）根据不同国家的要求，另需提供身份证复印件，户口本等材料??? 2．受理机关及地点?????? 受理机关：深圳市人民政府外事办公室?????? 地? 址：广东省深圳市福田区福中三路市民中心行政服务大厅西厅50号窗口??? 3．为更方便您了解，您可以拔打咨询电话：82105985进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
",0.1506771022790504
23601,购房资格,深圳市人民政府外事办公室,2014.09.15,2014.09.17,"香港学生跨境读书中，租房在深圳居住，能否在深圳购买居住房，对监护人有特别要求吗？监护人在深圳无社保，谢谢
		","??? 您9月15日的咨询已收悉，现对您提出的问题答复如下：??? 您咨询的是购买住房问题，不属于我办的职责范围，我办的主要职责是归口管理外事和港澳事务。建议您向深圳市住房和建设局（网址：http://www.szjs.gov.cn/）咨询有关问题。??? 以上情况特此告知。
		
		",0.16762734079387398
20987,关于出生公证双认证的相关问题,深圳市人民政府外事办公室,2015.04.04,2015.04.07,"1.深圳办公室可以代办出生公证双认证的相关事宜吗？ 2.如果可以，需要多长时间？哪些材料（本人无法亲自前往）？多少费用？
		","??? 我办于4月4日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．深圳外办可受理代办出生公证的认证服务，但仅受理广东省范围内公证处出具的公证书；??? 2．如需办理公证书的领事认证，申请人需以书面及当场递交材料方式提出行政服务申请，具体材料如下：??? （1）《涉外公证书》原件，公证书内容页复印件1份??? （2）《送认证介绍信》1份，复印件1份??? （3）《申办领事认证函》1份，复印件1份????????? 注：以上文书由市司法部门公证处出具??? （4）办理双认证还需提供身份证复印件及护照复印件??? 3．认证办理类别分为单认证和双认证：单认证送进省外办时间一般需10个工作日，收费为50元/份，双认证收费及所需时间根据各国家驻华使领馆的具体收费标准及工作日来定，您是否申请双认证，请自行向使用的国家确定；??? 4．为更方便您了解，您可以拔打咨询电话：82105985进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.17253991196852136
3019,咨询,深圳市人民政府外事办公室,2017.03.06,2017.03.06,"办三个巴基斯坦客户的邀请函要多久
		","??? 我办于3月6日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1.您所关注的巴基斯坦籍客户邀请确认函事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站http://www.szfao.gov.cn/zxbs/ygcgfg/wg/下载最新申请外国人来深《邀请确认函》办理指南（2016年4月14日更新）了解具体申办材料；??? 2.办理临时商务签证《邀请确认函》需4个工作日，来华工作签证《邀请确认函》需7个工作日。以上工作日不包括窗口报件工作日和取件工作日;??? 3.由于您所咨询的邀请确认函问题涉及到具体操作，为更方便您了解，您可以拨打咨询电话：88125982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.17849389975786079
9355,外籍演出人员人在广东如何申办工作签证,深圳市人民政府外事办公室,2016.07.25,2016.07.29,"你好。我公司签约了一批外籍演员，他们人已经飞抵香港，住在酒店，请问这种情况要如何办理邀请函？
		","??? 我办于7月25日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．您所关注的事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站http://www.szfao.gov.cn/zxbs/ygcgfg/wg/了解；??? 2．由于您所咨询的问题涉及到具体操作，为更方便您了解，您可以拨打咨询电话：88125982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.18301759192383216
23520,关于办理来华邀请函的公司资质,深圳市人民政府外事办公室,2014.09.24,2014.09.26,"你好，我想咨询一下，香港注册的外贸公司是否可以办理伊拉克人来华邀请函？谢谢！
		","??? 我办于9月24日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1、申请办理外国人来深《邀请确认函》须由在深圳市注册的单位向我办提交申请材料，我办不受理非深圳注册的公司邀请外国人来华的申请；??? 2、您可以登录深圳市外办网站www.szfao.gov.cn了解或拔打咨询电话：82105982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.1995013799942713
8144,工作邀请函签证签发地,深圳市人民政府外事办公室,2016.09.16,2016.09.18,"邀请确认函中的办理签证地点可以直接在深圳本地完成吗？可以不用去国籍国或者香港吗？
		","??? 我办于9月16日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．您所关注的国外客户就业类邀请确认函的事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站http://www.szfao.gov.cn/zxbs/ygcgfg/wg/了解具体申办材料；??? 2．我国境内无中国驻外使领馆，办理签证地点一般为入境人员的国籍国，在非国籍国办理签证者须提供其所在国官方发放的外国人居留证明或工作证明（如身份证、居留证或工作签证）。如办理地点为“中国香港”或者“中国澳门”须提供申请人的香港或者澳门居民身份证、居留证或工作签证。如无以上证件，根据中华人民共和国外交部有关规定，在香港或澳门没有居留权的外籍人士，应在其国籍国申请签证；??? 3.由于您所咨询的就业类邀请确认函问题涉及到具体操作，为更方便您了解，您可以拨打咨询电话：88125982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.2003673992989331
4890,外国人持旅游签在中国进行工作,深圳市人民政府外事办公室,2016.12.18,2016.12.21,"想了解关于外国人持旅游签在中国进行工作的相应信心和处罚措施
		","??? 我办于12月18日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1.我办已与您进行电话沟通，您所咨询的问题是外国人居留许可和办理工作许可通知的一些有关问题，不属于我办工作范围；??? 2.外国人需持有工作签证才能在中国进行工作，如您想了解居留许可的相关事宜，可以拨打深圳市公安局出入境管理处（咨询电话：84465490）进行咨询；如您想了解办理外国人工作许可通知的事宜，可以拨打深圳市人力资源与社会保障局（咨询电话：12333）进行咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.2280997458907036
23227,网上申请审批表,深圳市人民政府外事办公室,2014.10.20,2014.10.27,"组织机构代码和密码均正确，为什么就是登入不进呢？
		","??? 我办于10月20日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1、您所关注的问题是《邀请确认函》网上申报的相关事宜，请使用IE8或IE9的上网浏览器登录我办《邀请确认函》网上申报系统；??? 2、若登陆网申系统时提示用户名或密码不正确，您可以拔打咨询电话：82105982进行密码重置。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.2343076394757927
25755,认证在华工作公证办理时间咨询,深圳市人民政府外事办公室,2013.06.06,2013.06.13,"认证在华工作公证需要几天？是否有加急服务？如有加急服务，所需时间是多少？
		","??? 我办于6月6日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1.要咨询人首先确认认证用途，办理何种认证（单认或双认）；??? 2.回复单双认证需要的时间；??? 3. 您也可以拔打咨询电话：82105985进行业务咨询。 ??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
",0.2508824273036032
23655,阿联酋客户，巴基斯坦国籍，第一次来中国。邀请函如何办理,深圳市人民政府外事办公室,2014.09.09,2014.09.10,"阿联酋客户，巴基斯坦国籍，第一次来中国。预计待一周时间。邀请函如何办理
		","??? 我办于9月9日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．您所关注的事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站www.szfao.gov.cn了解；??? 2．由于您所咨询的问题涉及到具体操作，为更方便您了解，您可以拔打咨询电话：82105982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.2805146692866104
23479,外国人R人才签证,深圳市人民政府外事办公室,2014.09.27,2014.09.30,"申请外国人R人才签证
		","??? 我办于9月27日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．您所关注的问题是申请外国人来深《邀请确认函》办理的相关事宜，您可以登录深圳市外办网站www.szfao.gov.cn了解；??? 2．由于您所咨询的问题涉及到具体操作，为更方便您了解，您可以拔打咨询电话：82105982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.2968318556442522
20317,请问东江纵队纪念馆的准确英文翻译是什么,深圳市人民政府外事办公室,2015.05.06,2015.05.13,"请问东江纵队纪念馆的准确英文翻译是什么
		","??? 您5月6日的咨询已收悉，现对您提出的问题答复如下：??? 首先，感谢您对公示语英文标志规范工作的关注和支持！??? 我市公示语标志英文翻译不属于市外办业务范畴，可由市翻译协会提供翻译服务，联系电话：0755-82852980.??? 关于您咨询的东江纵队纪念馆英文翻译，经向市翻译协会专家咨询，现提供译文如下：Memorial to Dongjiang Anti-Japanese Guerrillas??? 以上情况特此告知。
		
		",0.2970213334333315
9070,深圳举行综合性国际会议审批流程,深圳市人民政府外事办公室,2016.08.10,2016.08.11,"外事办同事，您好！香港中文大学深圳研究院12月份要举行一个综合国际性会议。邀请的外籍人员（德国）签证所需邀请函已经过驻德国大使馆确认可用，但我看外事办网站上有邀请函格式，我们的邀请函还需要通过贵部审核吗？另会议协办方香港中文大学的人员是香港籍，是否还需先取得相关主管部门的同意函，若需要是要向哪个部门取得该文件？盼复。
		","??? 我办于8月10日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 问题一：您所关注的是申请外国人来深《邀请确认函》事宜，我办工作人员已与您电话沟通，邀请德国籍的人员来访无需经过我办发《邀请确认函》。
　　问题二：
　　1.首先请确认您所提及的这个综合性国际会议有没有进行过报批。请浏览本办“在线办事”栏目的“在深举办国际会议（初审）”核实此会议是否属于需要报批的会议。在国际会议报批之后，如果被邀请人也是属于需要报批的对象，详见“邀请外国高级官员来访（初审）”，则应当在履行外国高级官员报批手续获批后再进行对外邀请。　　2.被邀请人中含港藉人士的，需要获得主管部门，即港澳办意见。
　　3.如有问题可拨打88127131或者88125976进行咨询。　　感谢您对我办工作的支持和理解。
",0.33872229195411374
2382,《深圳市基层单位与国际友好城市（友好交流城市）相应单位建立友好关系申请表》,深圳市人民政府外事办公室,2017.03.15,2017.03.16,"我了解到，《深圳市基层单位与国际友好城市（友好交流城市）相应单位建立友好关系申请表》（样表）表内：申请内容写有“后附材料”。我想咨询这个材料是什么材料，内容需要写什么？
		","??? 您3月15日的咨询已收悉，现对您提出的问题答复如下：
??? 您所指的“后附材料”是指：后附申请表所需要的材料，包括：??? 1.申请报告。报告需要详述申请单位和友好城市相应单位友好交往情况、结好理由及以后交往设想，说明友好交往活动经费来源，并加盖公章（提供原件和复印件各1份）；??? 2.主管部门意见（核查原件，收取复印件1份）；??? 3.友好城市方面希望结好的有关信函或文件（核查原件，收取复印件1份）；??? 4.建立友好关系协议书中、英文本（草案）（核查原件，收取复印件1份）；??? 5.结好双方简介及相关背景资料（核查原件，收取复印件1份）。
??? 如有问题，可以拨打0755－88125067进行咨询。
??? 感谢您对我办工作的支持和理解，以上情况特此告知。
?
",0.35048948361978893
665,！账号无法登陆,深圳市人民政府外事办公室,2017.04.19,2017.04.21,"279291908无法登陆
		","??? 我办于4月19日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1.您所关注的外国客户邀请确认函的事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站http://www.szfao.gov.cn/zxbs/ygcgfg/wg/进行了解；??? 2.建议您使用IE8，IE9版本浏览器或更高级WINDOWS系统（如WIN-7或WIN-10）进行网上申报。系统用户名为组织机构代码，不用输入分割符号""-""，如22222222-X用户名的为22222222X；密码不能使用ctrl-v粘贴密码，需完全关闭输入法（保持“中文（中国）”状态）手工输入，用户名和密码均区分大小写；??? 3.由于您所咨询的问题涉及到具体操作，为更方便您了解，您可以拨打咨询电话：88125982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.35072516527654074
5791,外籍华人是否可以申请境内工作许可证,深圳市人民政府外事办公室,2016.11.30,2016.12.02,"您好，我是持有外籍的华人。我先生是中国国籍，现在深圳工作。我想问一下我可不可以在境内申请工作许可证？谢谢！
		","??? 我办于11月30日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．我办工作人员已与您进行电话沟通，您所关注的外籍人员办理工作许可证的问题应该是申请《外国人工作许可通知》的有关事宜，该业务不属于我办的业务范围内，您可以登录深圳市人力资源与社会保障局网站http://www.szhrss.gov.cn/或致电12333进行咨询；??? 2．如您需要了解关于外国人来深工作类《邀请确认函》的有关事宜，您可以登录深圳市外办网站http://www.szfao.gov.cn/zxbs/ygcgfg/wg/下载最新申请外国人来深《邀请确认函》办理指南（2016年4月14日更新）了解具体申办材料。为更方便您了解，您可以拨打咨询电话：88125982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.38837853324232263
8527,外国人大学毕业和成绩表的英文公证,深圳市人民政府外事办公室,2016.09.06,2016.09.06,"我是外国人，想申请大学毕业和成绩表的英文公证你们的营业时间是如何呢？中午或者周么时间能过去吗？ 
		","??? 我办于9月6日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1.您所咨询的有关公证问题不属于我办的业务范围，建议您向深圳市各公证处进行咨询； ??? 2.如需办理公证认证，申请人可直接到我办领事认证受理点递交材料，具体材料如下：??? （1）《涉外公证书》原件，公证书内容页复印件1份；??? （2）《送认证介绍信》1份，复印件1份；??? （3）《申办领事认证函》1份，复印件1份；??? 注：以上文书由市司法部门公证处出具并密封??? 3.对外办公时间：周一至周五 上午9:00-12:00，下午14:00-17:45（国家法定工作日）??? 4.受理地点：广东省深圳市福田区福中三路市民广场B区负一楼（靠近市民中心地铁站C出口）；??? 5．为更方便您了解，您可以拨打咨询电话：88120330进行具体的业务咨询。谢谢您对我办工作的支持和理解，以上情况特此告知。
",0.40685540328177394
25509,中国女生与马来西亚,深圳市人民政府外事办公室,2013.08.26,2013.08.28,"你好！我跟我男朋友，现在准备在大马注册结婚，但我不知道我在中国需要准备哪些材料，要多长时间才可以办理，谢谢
		","??? 我办于8月26日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1. 您所咨询的内容不在市外办职责范围内；??? 2．在深圳市的涉外婚姻事项建议您向深圳市民政部门咨询，网址http://www.szmz.sz.gov.cn/。 ??? 3. 在马来西亚国家的涉外婚姻事项建议您向我国驻马来西亚使馆或领馆咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
",0.4111309219630602
20095,紧急！ 阿富汗来华签证办理,深圳市人民政府外事办公室,2015.05.25,2015.05.26,"您好！ 我有个朋友是阿富汗人，男的2014年来过中国，现在想全家来华考察（2个大人，3个小孩），请问能否申请《外国人来华邀请函》，谢谢。
		","??? 我办于5月25日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．您所关注的问题是申请外国人来深《邀请确认函》办理的相关事宜，您可以登录深圳市外办网站www.szfao.gov.cn了解；??? 2．商务类邀请确认函给予应邀来深访问、考察、讲学、经商、进行科技文化交流、参加会议或大型活动、短期实习等不超过6个月的外国人员；但商务类邀请确认函不能携带家属，随行家属可咨询相关中国驻外使领馆办理其他签证（如旅游签证）入境。为更方便您了解，您可以拔打咨询电话：82105982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.41391534899897264
23119,国家公派的海归硕士参加公招考试有什么优惠政策,深圳市人民政府外事办公室,2014.10.31,2014.11.05,"1.深圳外事办是否有俄语相关岗位的招聘？ 2.在公招考试方面，对于国家公派留学归国人员有什么优惠政策？
		","??? 您10月31日的咨询已收悉，现对您提出的问题答复如下：??? 我办2015年公开招考公务员的招考计划已报深圳市人力资源和社会保障局（以下简称市人社局）审批，具体招考职位以市人社局对外发布的公告为准。据了解，公开招考对所有符合条件的人员采取同一政策和程序，不对任何群体采取优惠或者特殊政策，详细情况建议向市人社局咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.4474876875180318
25928,韩国签证F4,深圳市人民政府外事办公室,2013.02.16,2013.02.22,"本人想通过外事办办理韩国F-4多次签证（大学本科毕业） ? 想知道所需资料
","? 我办于2月17日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下： 1、接到文件后，我办业务处室马上与您进行了电话沟通，据了解，您所咨询的内容不在市外办职责范围内； 2、建议您咨询市公安局和韩国驻中国大使馆了解。 谢谢您对我办工作的支持和理解，以上情况特此告知。
",0.46417181620325454
9691,巴基斯坦客户邀请函,深圳市人民政府外事办公室,2016.07.12,2016.07.13,"巴基斯坦客户来深圳需要输邀请函，需要提供哪些资料以及去哪里办理?
		","??? 我办于7月12日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．您所关注的事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站http://www.szfao.gov.cn/zxbs/ygcgfg/wg/了解；??? 2．由于您所咨询的问题涉及到具体操作，为更方便您了解，您可以拨打咨询电话：88125982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
",0.46985902490011067
23126,因公赴港澳证件遗失怎么办？,深圳市人民政府外事办公室,2014.11.04,2014.11.04,"因公赴港澳通行证遗失了，遗失说明上的证件号怎么写？通过什么途径可以知道我的证件号码？
		","??? 我办于11月4日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 您所关注的事情应该是因公赴港澳证件遗失的有关事宜，您可以拔打咨询电话：82105981进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.47328883709389635
1873,关于“身元保证书”材料的疑问,深圳市人民政府外事办公室,2017.03.22,2017.03.27,"您好，我的问题与之前深大老师的问题类似，我是清华大学深圳研究生院的老师，也是计划于4月下旬赴日本参加学术会议，已经获得日方邀请信和三份文件（招聘理由书、停留日程表、邀请人在职证明（日本教授）），目前我们学院在向贵单位窗口提交材料时，贵单位窗口拒收，说必须要对方提供“身元保证书”材料，但根据查阅 日本驻华大使馆的网站（http://www.cn.emb-japan.go.jp/consular/visa_tankishoyo.htm），（日本广州领事馆也有类似说明：http://www.guangzhou.cn.emb-japan.go.jp/cgjp_cn/visa/doc/visa00004-8a.htm）上面明确指出，邀请人是教授身份或持因公护照的可免于提供 “身元保证书”。既然市外办也是根据领事馆的要求来准备资料清单，为什么窗口一直要坚持有 “身元保证书”资料才能受理呢？ 我们也试着想对方索要 “身元保证书”材料，但对方明确表示提供不了，目前会议日期临近，但签证还没有进展，非常着急，贵单位是否能够与日本驻广州领事馆沟通一下，确认一下，给予回复，十分感谢！
		","??? 我办于3月22日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 经出境管理处、护照签证处共同研究，并咨询了日本驻广州总领事馆，同意由您单位先办理因公出国报批，获批准后将送领事馆办理签证，如有进一步消息，我办将尽快与您联系。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
",0.5161732080505219
33866,异地户口在深工作，办理签注港澳商务证,深圳市人民政府外事办公室,2006.11.24,2006.12.07,"
","商务签注属公安部门负责，我办只办理党政机关、国有企业因公赴港澳手续。关于自由行和商务签注的问题，请向市公安局咨询。
		
		",0.5262327818078083
1373,是否可委托他人办理出生双认证,深圳市人民政府外事办公室,2017.04.03,2017.04.06,"已有出生公正，是否可委托他人帮忙递交带外办办理双认证，如果可以需要委托书和其他吗。或者本人直接快递到外办？
		","??? 我办于4月3日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1.申请人须到我办领事认证受理点递交材料，如当事人不方便亲自办理，可委托他人代办，不需要委托书，但需提供的资料如下：??? （1）《涉外公证书》原件；??? （2）《送认证介绍信》1份；??? （3）《申办领事认证函》1份；??? （4）根据办理的国家，需提供附加材料的以前台受理为准。??? 注：（1）（2）（3）文书由市司法部门公证处出具并密封。??? 2.为更方便您了解，您可以拔打咨询电话：88120330进行具体的业务咨询。谢谢您对我办工作的支持和理解，以上情况特此告知。
",0.535129837535388
19719,出生公证外事办认证,深圳市人民政府外事办公室,2015.06.12,2015.06.12,"外事办工作人员您好！ 我在2013年委托南山区公证处进行了出生公证，现在需要对这份材料进行外事办认证（仅仅是外事办认证，并不是双认证）。我需要准备什么样的材料，完成什么样的手续呢？
		","??? 我办于6月12日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．申请人需以书面及当场递交材料方式提出行政服务申请，具体材料如下：??? （1）《涉外公证书》原件，公证书内容页复印件1份??? （2）《送认证介绍信》1份，复印件1份??? （3）《申办领事认证函》1份，复印件1份????????? 注：以上文书由市司法部门公证处出具??? （4）根据不同国家的要求，另需提供身份证复印件，户口本等材料??? 2．受理机关及地点?????? 受理机关：深圳市人民政府外事办公室?????? 地? 址：广东省深圳市福田区福中三路市民中心行政服务大厅西厅50号窗口??? 3．为更方便您了解，您可以拔打咨询电话：82105985进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.5374332787797969
8610,国外股东来华的多次往返签证,深圳市人民政府外事办公室,2016.08.31,2016.09.01,"国外的股东（印度）需要办理来中国的多次往返的签证，这应该如何办理，需要的资料和办理步骤，谢谢
		","??? 我办于8月31日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．您所关注的国外客户商务类邀请确认函的事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站http://www.szfao.gov.cn/zxbs/ygcgfg/wg/了解具体申办材料；??? 2．印度籍客户办理来深商务签证，申请单位可直接开具《邀请函》为其办理签证，无需到我办申办《邀请确认函》。关于《邀请函》相关内容要求，请致电中国驻印度使领馆进行咨询；??? 3．为更方便您了解，您也可以拨打咨询电话：88125982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.53944069407689
6946,关于认证的咨询,深圳市人民政府外事办公室,2016.10.27,2016.10.28,"请问江西户口的小孩，在江西老家办公证，可以在深圳办认证吗？
		","??? 我办于10月27日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1.深圳外办可受理代办由深圳市范围内公证处出具的公证书的认证服务，不可受理代办由江西省出具的公证文书的认证服务；??? 2.如您需办理由深圳市内公证处出具的公证文书的认证，申请人可直接到我办领事认证受理点递交材料，具体材料如下：??? （1）《涉外公证书》原件，公证书内容页复印件1份；??? （2）《送认证介绍信》《申办领事认证函》各1份；??? 注：以上文书由市司法部门公证处出具并密封??? 3.对外办公时间：周一至周五 上午9:00-12:00，下午14:00-17:45（国家法定工作日）??? 4.受理地点：广东省深圳市福田区福中三路市民广场B区负一楼（靠近市民中心地铁站C出口）；??? 5．为更方便您了解，您可以拔打咨询电话：88120330进行具体的业务咨询。谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.5453070088345807
8004,邀请函所需文件,深圳市人民政府外事办公室,2016.09.19,2016.09.21,"您好，下个月我们公司邀请斯里兰卡的老客户来我们工厂参观，需要我们出示邀请函文件，我想咨询下需要准备哪些文件祝生活愉快盼复
		","??? 我办于9月19日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．您所关注的斯里兰卡客户商务类邀请确认函的事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站http://www.szfao.gov.cn/zxbs/ygcgfg/wg/下载最新申请外国人来深《邀请确认函》办理指南（2016年4月14日更新）了解具体申办材料；??? 2．申请临时商务签证《邀请确认函》需提交的材料：（1）申报。登入http://203.175.146.23/rjxt/login.jsp(申请外国人来华《邀请确认函》网上申报系统)；（2）申请单位的详细申请报告；（3）申请单位营业执照，验原件，收复印件；（4）最新商事主体登记及备案信息查询单的基本信息表格；（5）上年度全年的国税和地税纳税证明；（6）外国人有效护照复印件；（7）曾来华的外国人须提供最近一次来华的清晰签证页及出入境记录页复印件；（8）被邀请单位的派遣函复印件；（9）申请单位与被邀请单位商务往来、具有法律约束力相关证明文件。（如：①盖有申请单位报关专用章和海关验讫章（或放行章）的中国海关报关单及相匹配的盖有船务公司章的发货提单；②盖有银行公章的中国国内银行信用证；③盖有银行电子回单专用章或转（验）讫章或业务公章的中国国内银行收付款水单。申请单位可选择提供①②或者①③的复印件。）初次与外方被邀请单位合作往来无法提供第9点中上述材料者，必须提供被邀请单位的①商业登记资料、②税务登记资料、③附有公司名称标识的办公场所室内外实物照片（材料①②③均需提供，复印件即可）。?? ??? 3. 由于您所咨询的商务类邀请确认函问题涉及到具体操作，为更方便您了解，您可以拨打咨询电话：88125982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.5578429654951245
21234,香港投资开公司派人员驻点,深圳市人民政府外事办公室,2015.03.18,2015.03.19,"准备与香港投资人共同在香港合资开个物流公司，想咨询下我派人或者本人过去长期驻点工作。需要什么手续，本人广东梅州户籍非深户。
		","?? ?我办于3月19日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：
??? 您咨询的问题，不属于我办的业务范畴，属于香港特区政府入境事务处的业务，请您咨询香港特区政府入境事务处，事务处网站是http://www.immd.gov.hk/。
??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
",0.5637740618631326
